i,x,y
170531,5976,2593
170532,5979,2595
170533,5980,2591
170534,5973,2597
170535,5981,2597
170536,5981,2592
170537,5984,2597
170538,5984,2593
170539,5987,2597
170540,5988,2598
170541,5994,2590
170542,5978,2553
170543,5980,2602
170544,5990,2595
170545,5993,2592
170546,5985,2591
170547,5992,2593
170548,5981,2555
170549,5995,2600
170550,5980,2562
170551,5984,2587
170552,5980,2566
170553,6002,2599
170554,5974,2561
170555,6009,2602
170556,5997,2570
170557,5995,2562
170558,6004,2604
170559,5975,2575
170560,6002,2569
170561,6003,2572
170562,5974,2579
170563,6002,2559
170564,6006,2609
170565,5998,2608
170566,6007,2572
170567,6004,2577
170568,5999,2555
170569,6011,2568
170570,6007,2558
170571,5996,2611
170572,6007,2576
170573,6007,2615
170574,6010,2614
170575,6010,2615
170576,6007,2577
170577,6008,2616
170578,6009,2615
170579,5995,2554
170580,6009,2616
170581,6010,2576
170582,5994,2553
170583,5997,2616
170584,6003,2563
170585,6011,2580
170586,6000,2565
170587,5997,2563
170588,6019,2577
170589,6025,2571
170590,6026,2573
170591,6019,2580
170592,6022,2576
170593,6024,2577
170594,6022,2579
170595,6028,2559
170596,6030,2578
170597,6033,2561
170598,6030,2554
170599,6024,2565
170600,6041,2563
170601,6028,2568
170602,6037,2569
170603,6050,2565
170604,6053,2558
170605,6054,2553
170606,6057,2567
170607,6046,2572
170608,6058,2561
170609,6053,2574
170610,6069,2557
170611,6066,2580
170612,6072,2570
170613,6062,2584
170614,6069,2589
170615,6071,2576
170616,6065,2589
170617,6056,2587
170618,6075,2590
170619,6058,2590
170620,5915,2566
170621,4550,3592
170622,5121,4320
170623,4214,5931
170624,4221,5934
170625,4507,3536
170626,5929,5351
170627,4716,3800
170628,4468,3484
170629,4788,6662
170630,4798,6661
170631,4789,6650
170632,4797,6671
170633,4801,6667
170634,4792,6656
170635,4781,6650
170636,4792,6641
170637,4799,6634
170638,4800,6635
170639,4779,6637
170640,4805,6638
170641,4803,6624
170642,4805,6630
170643,4817,6650
170644,4819,6651
170645,4788,6607
170646,4821,6653
170647,4819,6640
170648,4814,6658
170649,4782,6609
170650,4828,6651
170651,4826,6662
170652,4801,6600
170653,4806,6599
170654,4836,6656
170655,4831,6675
170656,4833,6680
170657,4835,6682
170658,4803,6586
170659,4835,6684
170660,4814,6612
170661,4805,6586
170662,4839,6675
170663,4840,6665
170664,4817,6612
170665,4840,6677
170666,4846,6669
170667,4822,6687
170668,4800,6570
170669,4849,6668
170670,4819,6580
170671,4802,6570
170672,4827,6620
170673,4828,6620
170674,4843,6675
170675,4851,6664
170676,4830,6618
170677,4850,6663
170678,4831,6615
170679,4833,6622
170680,4813,6563
170681,4840,6613
170682,4861,6673
170683,4862,6653
170684,4844,6611
170685,4824,6601
170686,4847,6606
170687,4843,6643
170688,4849,6617
170689,4868,6661
170690,4854,6643
170691,4868,6640
170692,4848,6644
170693,4871,6659
170694,4853,6613
170695,4871,6665
170696,4843,6650
170697,4874,6668
170698,4857,6624
170699,4874,6663
170700,4878,6653
170701,4881,6649
170702,4868,6606
170703,4871,6652
170704,4860,6636
170705,4884,6652
170706,4866,6633
170707,4884,6646
170708,4870,6611
170709,4871,6599
170710,4879,6640
170711,4870,6615
170712,4889,6644
170713,4889,6649
170714,4878,6613
170715,4900,6644
170716,4901,6642
170717,4884,6611
170718,4881,6627
170719,4901,6639
170720,4903,6639
170721,4874,6633
170722,4887,6621
170723,4907,6640
170724,4904,6627
170725,4906,6627
170726,4890,6663
170727,4912,6630
170728,4900,6616
170729,4905,6615
170730,4897,6604
170731,4914,6617
170732,4897,6599
170733,4895,6599
170734,4909,6606
170735,4889,6599
170736,4912,6608
170737,4553,3591
170738,5128,4327
170739,5135,4325
170740,5135,4327
170741,5137,4327
170742,5131,4319
170743,5138,4332
170744,5141,4332
170745,5140,4338
170746,5143,4337
170747,4156,5854
170748,4162,5855
170749,4160,5860
170750,4721,3805
170751,4525,3555
170752,5147,4349
170753,5886,2523
170754,5200,4416
170755,5583,7674
170756,5583,7673
170757,5589,7675
170758,7235,4244
170759,3042,4427
170760,5954,2607
170761,5978,5407
170762,5980,5404
170763,5985,5411
170764,5987,5408
170765,5993,5399
170766,6011,5410
170767,4835,3945
170768,5223,4441
170769,5228,4440
170770,5228,4436
170771,5233,4440
170772,5232,4442
170773,5228,4432
170774,5237,4442
170775,5227,4427
170776,5233,4431
170777,5240,4436
170778,5237,4431
170779,5233,4426
170780,5245,4442
170781,5233,4423
170782,5233,4421
170783,5243,4431
170784,5215,4427
170785,5247,4437
170786,5215,4425
170787,5248,4431
170788,5232,4414
170789,5233,4412
170790,5249,4426
170791,5232,4410
170792,5251,4421
170793,5214,4423
170794,5241,4411
170795,5252,4418
170796,5242,4409
170797,5254,4415
170798,5255,4428
170799,5242,4404
170800,5256,4415
170801,5215,4412
170802,5242,4401
170803,5251,4430
170804,5258,4432
170805,5256,4418
170806,5254,4435
170807,5260,4436
170808,5256,4408
170809,5267,4413
170810,5257,4438
170811,5263,4439
170812,5256,4404
170813,5260,4442
170814,5200,4412
170815,5274,4413
170816,5255,4444
170817,5278,4413
170818,5277,4418
170819,5281,4418
170820,5260,4451
170821,5267,4454
170822,5268,4456
170823,5270,4451
170824,5272,4454
170825,5293,4418
170826,5292,4420
170827,5932,5347
170828,5938,5350
170829,4946,6858
170830,4960,6856
170831,4948,6835
170832,4969,6863
170833,4953,6834
170834,4954,6831
170835,4963,6868
170836,4978,6863
170837,4957,6825
170838,4960,6831
170839,4957,6826
170840,4980,6871
170841,4987,6864
170842,4951,6816
170843,4990,6874
170844,4944,6809
170845,4959,6811
170846,4999,6856
170847,4943,6808
170848,4943,6810
170849,5006,6863
170850,4970,6810
170851,4986,6853
170852,4990,6844
170853,5020,6866
170854,4999,6882
170855,5028,6869
170856,4975,6835
170857,4974,6833
170858,5015,6882
170859,5011,6884
170860,5014,6883
170861,4967,6832
170862,5032,6858
170863,5041,6877
170864,4961,6831
170865,5029,6851
170866,4991,6825
170867,5040,6882
170868,5050,6880
170869,5042,6868
170870,5036,6846
170871,5047,6863
170872,5033,6838
170873,4991,6813
170874,5004,6826
170875,5045,6859
170876,5029,6837
170877,5062,6882
170878,5002,6839
170879,5050,6898
170880,5035,6831
170881,5020,6885
170882,5006,6835
170883,5037,6833
170884,5024,6831
170885,5039,6835
170886,5055,6851
170887,5069,6868
170888,5071,6888
170889,5048,6844
170890,5074,6874
170891,5039,6893
170892,5074,6867
170893,5049,6846
170894,5044,6829
170895,5061,6846
170896,5016,6850
170897,5076,6870
170898,5018,6851
170899,5068,6897
170900,5077,6880
170901,5049,6828
170902,5079,6861
170903,5042,6823
170904,5055,6839
170905,5082,6868
170906,5009,6847
170907,5055,6837
170908,5058,6838
170909,5083,6890
170910,5087,6844
170911,5010,6893
170912,5091,6875
170913,5095,6876
170914,5092,6866
170915,5114,6959
170916,4187,3118
170917,4189,3118
170918,5890,2522
170919,3899,2749
170920,3910,2751
170921,3909,2753
170922,3912,2747
170923,3912,2745
170924,3914,2742
170925,3918,2753
170926,3907,2742
170927,3917,2742
170928,3923,2747
170929,3905,2744
170930,3923,2752
170931,3924,2742
170932,3923,2735
170933,3921,2731
170934,3933,2747
170935,3923,2730
170936,3933,2752
170937,3928,2735
170938,3933,2742
170939,3938,2747
170940,3932,2736
170941,3937,2759
170942,3895,2724
170943,3932,2733
170944,3938,2755
170945,3923,2716
170946,3940,2764
170947,3936,2730
170948,3947,2748
170949,3942,2762
170950,3934,2728
170951,3923,2711
170952,3928,2712
170953,3918,2720
170954,3928,2711
170955,3939,2728
170956,3918,2711
170957,3933,2710
170958,3928,2702
170959,3938,2710
170960,3933,2704
170961,3925,2699
170962,3938,2704
170963,3917,2695
170964,3927,2695
170965,3947,2711
170966,3912,2696
170967,3921,2689
170968,3942,2696
170969,3954,2711
170970,3939,2690
170971,3955,2710
170972,3915,2687
170973,3953,2716
170974,3922,2683
170975,3953,2717
170976,3917,2683
170977,3950,2718
170978,3932,2685
170979,3946,2685
170980,3926,2683
170981,3908,2687
170982,3965,2709
170983,3928,2684
170984,3916,2679
170985,3967,2709
170986,3941,2677
170987,3963,2713
170988,3922,2671
170989,3940,2673
170990,3922,2669
170991,3941,2670
170992,3931,2673
170993,3917,2669
170994,3926,2673
170995,3911,2669
170996,3945,2671
170997,3977,2707
170998,3938,2668
170999,3921,2664
171000,3979,2707
171001,3927,2670
171002,3940,2664
171003,3927,2669
171004,3948,2668
171005,3936,2666
171006,3919,2662
171007,3981,2708
171008,3938,2662
171009,3917,2661
171010,3943,2662
171011,3945,2664
171012,3942,2661
171013,3923,2659
171014,3912,2659
171015,3953,2664
171016,3986,2712
171017,3936,2657
171018,3939,2658
171019,3950,2659
171020,3907,2658
171021,3934,2655
171022,3928,2656
171023,3960,2668
171024,3989,2718
171025,3993,2704
171026,3948,2654
171027,3916,2656
171028,3932,2652
171029,3924,2654
171030,3908,2653
171031,3918,2651
171032,3946,2650
171033,3912,2652
171034,3900,2663
171035,3940,2649
171036,3928,2649
171037,4173,3100
171038,4173,3098
171039,4179,3099
171040,4178,3093
171041,4188,3098
171042,4186,3092
171043,4189,3107
171044,4199,3096
171045,4186,3085
171046,4184,3086
171047,4200,3101
171048,4198,3089
171049,4191,3084
171050,4190,3116
171051,4200,3108
171052,4209,3094
171053,4196,3083
171054,4210,3100
171055,4201,3114
171056,4207,3088
171057,4195,3079
171058,4194,3076
171059,4210,3106
171060,4218,3093
171061,4212,3087
171062,4199,3081
171063,4218,3098
171064,4223,3091
171065,4209,3081
171066,4216,3086
171067,4195,3070
171068,4211,3112
171069,4201,3074
171070,4211,3113
171071,4218,3105
171072,4227,3091
171073,4223,3098
171074,4194,3066
171075,4222,3086
171076,4200,3067
171077,4194,3062
171078,4200,3067
171079,4228,3097
171080,4226,3085
171081,4225,3104
171082,4220,3112
171083,4220,3079
171084,4205,3122
171085,4193,3058
171086,4199,3062
171087,4217,3080
171088,4226,3110
171089,4191,3055
171090,4226,3079
171091,4200,3057
171092,4230,3110
171093,4199,3051
171094,4232,3131
171095,4237,3133
171096,4248,3081
171097,4247,3129
171098,4250,3134
171099,4251,3136
171100,4259,3135
171101,4279,3080
171102,4262,3153
171103,4262,3157
171104,4264,3156
171105,4268,3155
171106,4268,3152
171107,4266,3162
171108,4288,3128
171109,4268,3164
171110,4271,3152
171111,4274,3145
171112,4273,3156
171113,4273,3153
171114,4273,3160
171115,4275,3153
171116,4276,3153
171117,4277,3151
171118,4279,3152
171119,4277,3157
171120,4280,3154
171121,4286,3164
171122,4287,3132
171123,4290,3159
171124,4291,3164
171125,4297,3171
171126,4309,3098
171127,4292,3173
171128,4295,3179
171129,4300,3178
171130,4304,3178
171131,4311,3176
171132,4313,3161
171133,4316,3162
171134,4317,3162
171135,4300,3158
171136,4290,3154
171137,4291,3152
171138,4317,3155
171139,4318,3148
171140,4814,6687
171141,4810,6677
171142,4822,6672
171143,4914,4045
171144,3965,2832
171145,5922,2561
171146,5979,2634
171147,5977,2630
171148,4276,3229
171149,4276,3222
171150,4286,3222
171151,4284,3215
171152,4292,3222
171153,4279,3215
171154,4293,3216
171155,4293,3213
171156,4298,3214
171157,4306,3217
171158,4295,3202
171159,4292,3201
171160,4305,3212
171161,4330,3205
171162,4333,3204
171163,4350,3197
171164,4341,3206
171165,4782,3875
171166,4012,5660
171167,4005,5644
171168,5379,7406
171169,4064,5724
171170,4066,5724
171171,4066,5721
171172,4064,5720
171173,4069,5729
171174,4070,5718
171175,2987,4349
171176,2994,4345
171177,2991,4337
171178,2990,4332
171179,2996,4335
171180,3004,4332
171181,3000,4346
171182,3005,4327
171183,3005,4325
171184,3009,4324
171185,3012,4327
171186,3019,4320
171187,3019,4319
171188,3020,4323
171189,3019,4317
171190,3023,4323
171191,3018,4314
171192,3024,4317
171193,3017,4312
171194,3022,4328
171195,3016,4310
171196,3029,4315
171197,3012,4316
171198,3029,4319
171199,3031,4315
171200,3031,4313
171201,3015,4305
171202,3031,4311
171203,3034,4312
171204,3035,4314
171205,3035,4328
171206,3026,4306
171207,3033,4310
171208,3037,4313
171209,3039,4313
171210,3037,4318
171211,3040,4313
171212,3037,4328
171213,3042,4313
171214,2997,4325
171215,3042,4314
171216,3036,4337
171217,3044,4313
171218,3041,4308
171219,3044,4312
171220,3044,4314
171221,3039,4303
171222,3043,4310
171223,3045,4314
171224,3038,4333
171225,2995,4322
171226,3042,4306
171227,3044,4308
171228,2994,4308
171229,3044,4303
171230,3040,4298
171231,2994,4303
171232,3052,4313
171233,3052,4313
171234,2990,4323
171235,3039,4339
171236,2989,4308
171237,3052,4311
171238,3044,4299
171239,2995,4298
171240,2985,4330
171241,3057,4313
171242,3049,4299
171243,2985,4325
171244,3040,4330
171245,3039,4289
171246,2983,4308
171247,3040,4346
171248,3062,4313
171249,3040,4337
171250,3052,4326
171251,2978,4308
171252,3062,4311
171253,2978,4307
171254,2978,4303
171255,3068,4313
171256,3068,4313
171257,3044,4337
171258,2978,4302
171259,3062,4306
171260,3057,4326
171261,3068,4310
171262,2978,4299
171263,2978,4298
171264,3049,4336
171265,3067,4306
171266,3052,4335
171267,3050,4336
171268,3062,4301
171269,3075,4313
171270,2980,4318
171271,3062,4327
171272,2972,4296
171273,3056,4335
171274,3068,4301
171275,2972,4295
171276,3043,4348
171277,3068,4327
171278,3068,4296
171279,3062,4337
171280,2972,4302
171281,3049,4350
171282,3063,4289
171283,3050,4350
171284,2974,4302
171285,3075,4326
171286,3073,4298
171287,3059,4289
171288,3068,4337
171289,3068,4290
171290,2972,4308
171291,3054,4351
171292,3054,4353
171293,3894,5507
171294,5990,5414
171295,3872,5478
171296,3874,5480
171297,3879,5474
171298,3883,5477
171299,3877,5472
171300,3886,5480
171301,3895,5470
171302,3898,5474
171303,3895,5477
171304,3902,5478
171305,3906,5474
171306,3903,5471
171307,3910,5478
171308,3894,5486
171309,3913,5483
171310,3918,5474
171311,3915,5468
171312,3916,5488
171313,3920,5471
171314,3922,5478
171315,3918,5494
171316,3912,5461
171317,3919,5496
171318,3925,5483
171319,3920,5498
171320,3911,5456
171321,3921,5500
171322,3910,5452
171323,3934,5464
171324,3932,5480
171325,3928,5491
171326,3934,5460
171327,3936,5469
171328,3907,5446
171329,3931,5495
171330,3932,5454
171331,3936,5487
171332,3939,5476
171333,3932,5498
171334,3942,5465
171335,3937,5490
171336,3931,5450
171337,3937,5452
171338,3930,5448
171339,3935,5502
171340,3930,5447
171341,3946,5471
171342,3939,5495
171343,3929,5445
171344,3948,5471
171345,3949,5462
171346,3944,5486
171347,3945,5450
171348,3953,5459
171349,3945,5451
171350,3937,5454
171351,3927,5439
171352,3953,5469
171353,3949,5477
171354,3947,5490
171355,3944,5446
171356,3956,5458
171357,3947,5478
171358,3949,5450
171359,3950,5455
171360,3952,5482
171361,3943,5443
171362,3949,5495
171363,3925,5433
171364,3941,5441
171365,3952,5449
171366,3961,5455
171367,3960,5464
171368,3922,5435
171369,3951,5443
171370,3958,5478
171371,3937,5436
171372,3952,5500
171373,3921,5432
171374,3947,5438
171375,3933,5431
171376,3953,5505
171377,3967,5462
171378,3960,5483
171379,3943,5433
171380,3965,5475
171381,3963,5482
171382,3938,5429
171383,3966,5477
171384,3954,5509
171385,3963,5488
171386,3910,5439
171387,3946,5508
171388,3959,5500
171389,3955,5513
171390,3965,5492
171391,3932,5424
171392,3960,5505
171393,3947,5512
171394,3958,5517
171395,3971,5490
171396,3928,5419
171397,3927,5427
171398,3947,5519
171399,3972,5495
171400,3924,5429
171401,3924,5415
171402,3982,5480
171403,3973,5498
171404,3921,5416
171405,3936,5414
171406,3928,5413
171407,3920,5412
171408,3965,5498
171409,3975,5502
171410,3918,5418
171411,3919,5409
171412,3966,5502
171413,3146,4551
171414,3153,4559
171415,3156,4562
171416,3156,4562
171417,3162,4568
171418,3184,4589
171419,3186,4591
171420,3188,4593
171421,3198,4601
171422,3202,4597
171423,3205,4594
171424,3206,4601
171425,3209,4597
171426,3211,4616
171427,3213,4601
171428,3215,4604
171429,3216,4611
171430,3216,4582
171431,3219,4586
171432,3219,4607
171433,3221,4623
171434,3210,4605
171435,3223,4589
171436,3225,4617
171437,3226,4592
171438,3226,4616
171439,3227,4630
171440,3229,4595
171441,3229,4613
171442,3230,4620
171443,3229,4568
171444,3233,4598
171445,3235,4628
171446,3233,4616
171447,3232,4572
171448,3225,4566
171449,3224,4563
171450,3235,4575
171451,3237,4602
171452,3237,4619
171453,3237,4611
171454,3239,4571
171455,3241,4622
171456,3240,4606
171457,3238,4557
171458,3248,4631
171459,3242,4613
171460,3244,4620
171461,3242,4568
171462,3243,4581
171463,3241,4648
171464,3235,4555
171465,3241,4554
171466,3243,4560
171467,3249,4628
171468,3234,4554
171469,3245,4583
171470,3247,4618
171471,3246,4563
171472,3250,4623
171473,3248,4585
171474,3236,4551
171475,3251,4620
171476,3249,4579
171477,3249,4573
171478,3249,4564
171479,3259,4632
171480,3233,4549
171481,3252,4617
171482,3262,4632
171483,3260,4628
171484,3256,4623
171485,3257,4618
171486,3254,4638
171487,3254,4569
171488,3251,4597
171489,3257,4655
171490,3267,4633
171491,3261,4623
171492,3254,4610
171493,3257,4620
171494,3255,4656
171495,3254,4599
171496,3266,4637
171497,3258,4613
171498,3268,4629
171499,3257,4643
171500,3254,4575
171501,3255,4605
171502,3265,4640
171503,3255,4612
171504,3269,4626
171505,3251,4661
171506,3268,4620
171507,3252,4603
171508,3254,4646
171509,3258,4575
171510,3276,4636
171511,3264,4647
171512,3264,4643
171513,3270,4623
171514,3260,4606
171515,3275,4639
171516,3260,4604
171517,3277,4632
171518,3271,4620
171519,3274,4642
171520,3277,4628
171521,3278,4625
171522,3276,4621
171523,3262,4668
171524,3287,4639
171525,3242,4649
171526,3286,4642
171527,3288,4635
171528,3276,4615
171529,3285,4646
171530,3289,4632
171531,5452,4726
171532,5457,4728
171533,5457,4722
171534,5473,4711
171535,5474,4705
171536,5476,4702
171537,5463,4702
171538,5480,4700
171539,5463,4697
171540,5480,4694
171541,5456,4706
171542,5488,4699
171543,5484,4694
171544,5474,4687
171545,5488,4694
171546,5480,4687
171547,5488,4691
171548,5474,4682
171549,5488,4689
171550,5485,4689
171551,5479,4682
171552,5496,4691
171553,5474,4677
171554,5489,4685
171555,5489,4683
171556,5492,4691
171557,5461,4689
171558,5496,4686
171559,5486,4683
171560,5491,4678
171561,5492,4685
171562,5496,4680
171563,5495,4672
171564,5503,4659
171565,5507,4657
171566,5509,4664
171567,5515,4659
171568,5519,4658
171569,5519,4659
171570,5524,4659
171571,5523,4661
171572,5526,4665
171573,5528,4660
171574,5527,4663
171575,5524,4669
171576,5523,4670
171577,5536,4660
171578,5538,4659
171579,5539,4663
171580,5542,4666
171581,5515,4660
171582,5534,4666
171583,5527,4690
171584,5527,4693
171585,5523,4693
171586,5531,4689
171587,5527,4639
171588,5525,4643
171589,952,1748
171590,952,1741
171591,988,1735
171592,982,1717
171593,980,1718
171594,1004,1719
171595,985,1713
171596,978,1716
171597,1007,1721
171598,989,1709
171599,1005,1710
171600,967,1717
171601,1002,1708
171602,1017,1725
171603,970,1713
171604,999,1703
171605,1002,1734
171606,991,1721
171607,1003,1735
171608,966,1712
171609,1003,1737
171610,1005,1733
171611,1006,1737
171612,997,1737
171613,953,1716
171614,999,1739
171615,999,1694
171616,999,1740
171617,999,1740
171618,1031,1728
171619,950,1713
171620,1026,1712
171621,949,1714
171622,947,1711
171623,1005,1700
171624,1007,1686
171625,950,1705
